BirdID,TOC,TrialType,trainWindImage,shownWindImage,Speed,Number,Number2,Group,Date,Time,FirstPeck,TimeToPeck,SuccFail,DotType,leftRight_i,leftRight_o,TargetX_i,TargetY_i,TargetX_o,TargetY_o,TargetSize,TargetAngle_i,TargetAngle_o,RadiusCentre_i,RadiusCentre_o,TurbineAngle,Blade1Angle,Blade2Angle,Blade3Angle,dotCol,timeOutTime,frames,screenWidth,screenHeight,TargetPeckedX,TargetPeckedY,TargetPeckedAngle,TargetPeckedLR,NovelBlade,ShowOrder,TreatmentOrder,Weird,Exclude,Comments
24G29,1,5_Comparative_Experiment,White,Red,20,6.5,12,1,29/03/2024,11:19:25,second,4.5994,Succ,in,left,right,774,800,1978,938,58,171.019,17.3335,512,731.4286,59.2727,144.2727,264.2727,24.2727,0.447214 0.447214 0.447214,120,757,2560,1440,774,800,261.019,left,Novel,6,2,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,7,13,1,29/03/2024,11:20:21,first,6.2814,Succ,out,right,right,1785,633,2011,707,58,350.2044,358.961,512,731.4286,51,136,256,16,0.447214 0.447214 0.447214,120,1036,2560,1440,2011,707,88.961,right,Train,7,2,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,7.5,14,1,29/03/2024,11:20:24,second,2.0405,Succ,in,right,right,1785,633,2011,707,58,350.2044,358.961,512,731.4286,86.3636,171.3636,291.3636,51.3636,0.447214 0.447214 0.447214,120,335,2560,1440,1785,633,80.2044,right,Train,7,2,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,8,15,1,29/03/2024,11:21:41,first,7.1833,Succ,out,right,right,1710,998,1925,1065,58,32.8369,28.1644,512,731.4286,276,1,121,241,0.447214 0.447214 0.447214,120,1185,2560,1440,1925,1065,118.1644,right,Novel,8,2,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,8.5,16,1,29/03/2024,11:21:43,second,2.1079,Succ,in,right,right,1710,998,1925,1065,58,32.8369,28.1644,512,731.4286,12.3636,97.3636,217.3636,337.3636,0.447214 0.447214 0.447214,120,346,2560,1440,1710,998,122.8369,right,Novel,8,2,0,0,NA
24G29,1,5_Comparative_Experiment,White,Bio,20,9,17,2,29/03/2024,13:14:53,first,NA,Fail,NA,right,right,1770,868,1999,586,58,16.7592,349.4536,512,731.4286,138.5455,223.5455,343.5455,103.5455,0.447214 0.447214 0.447214,120,19689,2560,1440,NA,NA,NA,NA,Novel,9,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,Bio,20,9.5,18,2,29/03/2024,13:14:53,second,NA,Fail,NA,right,right,1770,868,1999,586,58,16.7592,349.4536,512,731.4286,46,131,251,11,0.447214 0.447214 0.447214,120,19689,2560,1440,NA,NA,NA,NA,Novel,9,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,10,19,2,29/03/2024,13:18:32,first,18.4065,Succ,in,right,left,1760,543,556,615,58,339.7827,188.2457,512,731.4286,3,88,208,328,0.447214 0.447214 0.447214,120,3036,2560,1440,1760,543,69.7827,right,Train,10,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,10.5,20,2,29/03/2024,13:18:37,second,5.1448,Succ,out,right,left,1760,543,556,615,58,339.7827,188.2457,512,731.4286,175.7273,260.7273,20.7273,140.7273,0.447214 0.447214 0.447214,120,847,2560,1440,556,615,278.2457,left,Train,10,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,11,21,2,29/03/2024,13:19:43,first,13.1085,Succ,out,left,right,822,490,1926,1064,58,206.6438,28.0456,512,731.4286,105,190,310,70,0.447214 0.447214 0.447214,120,2162,2560,1440,1926,1064,118.0456,right,Novel,11,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,11.5,22,2,29/03/2024,13:20:23,second,39.8323,Succ,in,left,right,822,490,1926,1064,58,206.6438,28.0456,512,731.4286,83.1818,168.1818,288.1818,48.1818,0.447214 0.447214 0.447214,120,6569,2560,1440,822,490,296.6438,left,Novel,11,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,Red,20,12,23,2,29/03/2024,13:21:33,first,16.3758,Succ,out,right,right,1792,733,1979,937,58,1.4709,17.2517,512,731.4286,50,135,255,15,0.447214 0.447214 0.447214,120,2701,2560,1440,1979,937,107.2517,right,Novel,12,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,Red,20,12.5,24,2,29/03/2024,13:21:39,second,5.7005,Succ,in,right,right,1792,733,1979,937,58,1.4709,17.2517,512,731.4286,215.9091,300.9091,60.9091,180.9091,0.447214 0.447214 0.447214,120,938,2560,1440,1792,733,91.4709,right,Novel,12,3,0,0,NA
24G29,1,5_Comparative_Experiment,White,Red,20,13,25,3,29/03/2024,13:41:46,first,5.9741,Succ,in,left,left,817,501,557,611,58,205.2952,188.5405,512,731.4286,217,302,62,182,0.447214 0.447214 0.447214,120,985,2560,1440,817,501,295.2952,left,Novel,13,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,Red,20,13.5,26,3,29/03/2024,13:41:49,second,2.8123,Succ,out,left,left,817,501,557,611,58,205.2952,188.5405,512,731.4286,281.7273,6.7273,126.7273,246.7273,0.447214 0.447214 0.447214,120,462,2560,1440,557,611,278.5405,left,Novel,13,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,14,27,3,29/03/2024,13:43:10,first,2.1364,Succ,out,right,left,1769,567,625,394,58,342.6078,206.5024,512,731.4286,95,180,300,60,0.447214 0.447214 0.447214,120,352,2560,1440,625,394,296.5024,left,Train,14,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,14.5,28,3,29/03/2024,13:43:13,second,2.2822,Succ,in,right,left,1769,567,625,394,58,342.6078,206.5024,512,731.4286,290.4545,15.4545,135.4545,255.4545,0.447214 0.447214 0.447214,120,375,2560,1440,1769,567,72.6078,right,Train,14,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,Bio,20,15,29,3,29/03/2024,13:54:10,first,NA,Fail,NA,left,left,852,439,616,413,58,213.3416,204.7761,512,731.4286,349.6364,74.6364,194.6364,314.6364,0.447214 0.447214 0.447214,120,19795,2560,1440,NA,NA,NA,NA,Novel,15,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,Bio,20,15.5,30,3,29/03/2024,13:54:10,second,NA,Fail,NA,left,left,852,439,616,413,58,213.3416,204.7761,512,731.4286,294,19,139,259,0.447214 0.447214 0.447214,120,19795,2560,1440,NA,NA,NA,NA,Novel,15,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,16,31,3,29/03/2024,13:56:17,first,16.0482,Succ,out,left,left,775,803,642,362,58,170.691,209.2877,512,731.4286,160,245,5,125,0.447214 0.447214 0.447214,120,2647,2560,1440,642,362,299.2877,left,Novel,16,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,16.5,32,3,29/03/2024,13:56:37,second,19.5831,Succ,in,left,left,775,803,642,362,58,170.691,209.2877,512,731.4286,220.0909,305.0909,65.0909,185.0909,0.447214 0.447214 0.447214,120,3229,2560,1440,775,803,260.691,left,Novel,16,4,0,0,NA
24G29,1,5_Comparative_Experiment,White,Bio,20,17,33,4,29/03/2024,14:25:55,first,50.081,Succ,out,left,left,772,784,622,400,58,172.871,205.9658,512,731.4286,319,44,164,284,0.447214 0.447214 0.447214,120,8261,2560,1440,622,400,295.9658,left,Novel,17,5,0,0,NA
24G29,1,5_Comparative_Experiment,White,Bio,20,17.5,34,4,29/03/2024,14:26:33,second,37.8266,Succ,in,left,left,772,784,622,400,58,172.871,205.9658,512,731.4286,12.4545,97.4545,217.4545,337.4545,0.447214 0.447214 0.447214,120,6238,2560,1440,772,784,262.871,left,Novel,17,5,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,18,35,4,29/03/2024,14:27:27,first,2.6522,Succ,out,left,left,844,452,561,855,58,211.5504,169.3599,512,731.4286,110,195,315,75,0.447214 0.447214 0.447214,120,437,2560,1440,561,855,259.3599,left,Novel,18,5,0,0,NA
24G29,1,5_Comparative_Experiment,White,Black,20,18.5,36,4,29/03/2024,14:27:34,second,6.2921,Succ,in,left,left,844,452,561,855,58,211.5504,169.3599,512,731.4286,129.1818,214.1818,334.1818,94.1818,0.447214 0.447214 0.447214,120,1036,2560,1440,844,452,301.5504,left,Novel,18,5,0,0,NA
24G29,1,5_Comparative_Experiment,White,Red,20,19,37,4,29/03/2024,14:28:30,first,2.2788,Succ,out,left,right,802,904,1948,421,58,158.9569,335.8824,512,731.4286,101,186,306,66,0.447214 0.447214 0.447214,120,376,2560,1440,1948,421,65.8824,right,Novel,19,5,0,0,NA
24G29,1,5_Comparative_Experiment,White,Red,20,19.5,38,4,29/03/2024,14:28:31,second,1.585,Succ,in,left,right,802,904,1948,421,58,158.9569,335.8824,512,731.4286,111.8182,196.8182,316.8182,76.8182,0.447214 0.447214 0.447214,120,260,2560,1440,802,904,248.9569,left,Novel,19,5,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,20,39,4,29/03/2024,14:38:44,first,2.7462,Succ,out,right,left,1790,768,554,633,58,5.3583,186.8598,512,731.4286,68,153,273,33,0.447214 0.447214 0.447214,120,453,2560,1440,554,633,276.8598,left,Train,20,5,0,0,NA
24G29,1,5_Comparative_Experiment,White,White,20,20.5,40,4,29/03/2024,14:40:44,second,NA,Fail,in,right,left,1790,768,554,633,58,5.3583,186.8598,512,731.4286,88.6364,173.6364,293.6364,53.6364,0.447214 0.447214 0.447214,120,19794,2560,1440,1790,768,95.3583,right,Train,20,5,1,0,Not interested
24G30,2,5_Comparative_Experiment,Bio,White,20,1,1,0,30/03/2024,10:20:04,first,4.3935,Succ,out,right,right,1791,749,2011,687,58,3.2559,357.3759,512,731.4286,67,152,272,32,0.447214 0.447214 0.447214,120,724,2560,1440,2011,687,87.3759,right,Novel,1,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,1.5,2,0,30/03/2024,10:20:07,second,3.069,Succ,in,right,right,1791,749,2011,687,58,3.2559,357.3759,512,731.4286,63.2727,148.2727,268.2727,28.2727,0.447214 0.447214 0.447214,120,504,2560,1440,1791,749,93.2559,right,Novel,1,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,2,3,0,30/03/2024,10:21:03,first,4.0254,Succ,out,left,left,770,765,676,308,58,174.9823,214.2717,512,731.4286,340,65,185,305,0.447214 0.447214 0.447214,120,664,2560,1440,676,308,304.2717,left,Novel,2,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,2.5,4,0,30/03/2024,10:21:07,second,4.2362,Succ,in,left,left,770,765,676,308,58,174.9823,214.2717,512,731.4286,359.6364,84.6364,204.6364,324.6364,0.447214 0.447214 0.447214,120,697,2560,1440,770,765,264.9823,left,Novel,2,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,3,5,0,30/03/2024,10:21:54,first,3.5254,Succ,in,left,right,783,844,2010,675,58,165.9737,356.4374,512,731.4286,191,276,36,156,0.447214 0.447214 0.447214,120,581,2560,1440,783,844,255.9737,left,Novel,3,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,3.5,6,0,30/03/2024,10:21:57,second,2.3488,Succ,out,left,right,783,844,2010,675,58,165.9737,356.4374,512,731.4286,92.4545,177.4545,297.4545,57.4545,0.447214 0.447214 0.447214,120,386,2560,1440,2010,675,86.4374,right,Novel,3,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,4,7,0,30/03/2024,10:22:45,first,2.3185,Succ,out,right,left,1762,894,585,947,58,19.8566,161.9319,512,731.4286,176,261,21,141,0.447214 0.447214 0.447214,120,382,2560,1440,585,947,251.9319,left,Train,4,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,4.5,8,0,30/03/2024,10:23:24,second,38.704,Succ,in,right,left,1762,894,585,947,58,19.8566,161.9319,512,731.4286,224.9091,309.9091,69.9091,189.9091,0.447214 0.447214 0.447214,120,6383,2560,1440,1762,894,109.8566,right,Train,4,1,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,5,9,1,30/03/2024,10:48:59,first,3.2633,Succ,out,right,left,1792,707,604,999,58,358.5589,157.5557,512,731.4286,305,30,150,270,0.447214 0.447214 0.447214,120,538,2560,1440,604,999,247.5557,left,Novel,5,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,5.5,10,1,30/03/2024,10:49:01,second,2.2825,Succ,in,right,left,1792,707,604,999,58,358.5589,157.5557,512,731.4286,79.4545,164.4545,284.4545,44.4545,0.447214 0.447214 0.447214,120,375,2560,1440,1792,707,88.5589,right,Novel,5,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,6,11,1,30/03/2024,10:49:52,first,3.6134,Succ,in,right,left,1710,998,626,1048,58,32.8741,153.3563,512,731.4286,292,17,137,257,0.447214 0.447214 0.447214,120,596,2560,1440,1710,998,122.8741,right,Novel,6,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,6.5,12,1,30/03/2024,10:49:54,second,2.1953,Succ,out,right,left,1710,998,626,1048,58,32.8741,153.3563,512,731.4286,164.2727,249.2727,9.2727,129.2727,0.447214 0.447214 0.447214,120,361,2560,1440,626,1048,243.3563,left,Novel,6,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,7,13,1,30/03/2024,10:50:41,first,2.7593,Succ,in,right,right,1741,497,1938,401,58,334.2149,334.1515,512,731.4286,328,53,173,293,0.447214 0.447214 0.447214,120,455,2560,1440,1741,497,64.2149,right,Novel,7,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,7.5,14,1,30/03/2024,10:50:46,second,4.095,Succ,out,right,right,1741,497,1938,401,58,334.2149,334.1515,512,731.4286,308.9091,33.9091,153.9091,273.9091,0.447214 0.447214 0.447214,120,674,2560,1440,1938,401,64.1515,right,Novel,7,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,8,15,1,30/03/2024,10:51:44,first,7.296,Succ,in,left,left,845,990,549,707,58,148.1423,180.9937,512,731.4286,302,27,147,267,0.447214 0.447214 0.447214,120,1203,2560,1440,845,990,238.1423,left,Train,8,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,8.5,16,1,30/03/2024,10:51:53,second,8.514,Succ,out,left,left,845,990,549,707,58,148.1423,180.9937,512,731.4286,26.0909,111.0909,231.0909,351.0909,0.447214 0.447214 0.447214,120,1403,2560,1440,549,707,270.9937,left,Train,8,2,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,9,17,2,30/03/2024,11:12:37,first,2.8641,Succ,out,right,right,1771,574,2011,701,58,343.4079,358.4977,512,731.4286,78,163,283,43,0.447214 0.447214 0.447214,120,472,2560,1440,2011,701,88.4977,right,Novel,9,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,9.5,18,2,30/03/2024,11:12:39,second,2.4261,Succ,in,right,right,1771,574,2011,701,58,343.4079,358.4977,512,731.4286,312.9091,37.9091,157.9091,277.9091,0.447214 0.447214 0.447214,120,399,2560,1440,1771,574,73.4079,right,Novel,9,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,10,19,2,30/03/2024,11:13:14,first,2.4692,Succ,out,right,right,1792,734,1971,480,58,1.6023,340.8729,512,731.4286,164,249,9,129,0.447214 0.447214 0.447214,120,407,2560,1440,1971,480,70.8729,right,Novel,10,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,10.5,20,2,30/03/2024,11:13:17,second,2.3472,Succ,in,right,right,1792,734,1971,480,58,1.6023,340.8729,512,731.4286,76.4545,161.4545,281.4545,41.4545,0.447214 0.447214 0.447214,120,386,2560,1440,1792,734,91.6023,right,Novel,10,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,11,21,2,30/03/2024,11:15:24,first,1.6764,Succ,in,right,left,1739,948,587,486,58,26.3831,198.6241,512,731.4286,312,37,157,277,0.447214 0.447214 0.447214,120,276,2560,1440,1739,948,116.3831,right,Novel,11,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,11.5,22,2,30/03/2024,11:15:26,second,2.3428,Succ,out,right,left,1739,948,587,486,58,26.3831,198.6241,512,731.4286,168.7273,253.7273,13.7273,133.7273,0.447214 0.447214 0.447214,120,385,2560,1440,587,486,288.6241,left,Novel,11,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,12,23,2,30/03/2024,11:16:34,first,2.719,Succ,out,right,right,1792,729,1961,453,58,0.99563,338.631,512,731.4286,31,116,236,356,0.447214 0.447214 0.447214,120,448,2560,1440,1961,453,68.631,right,Train,12,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,12.5,24,2,30/03/2024,11:16:37,second,2.3848,Succ,in,right,right,1792,729,1961,453,58,0.99563,338.631,512,731.4286,207.8182,292.8182,52.8182,172.8182,0.447214 0.447214 0.447214,120,392,2560,1440,1792,729,90.99563,right,Train,12,3,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,13,25,3,30/03/2024,11:54:32,first,2.5631,Succ,out,left,right,799,897,1955,438,58,159.8068,337.283,512,731.4286,279,4,124,244,0.447214 0.447214 0.447214,120,422,2560,1440,1955,438,67.283,right,Train,13,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,13.5,26,3,30/03/2024,11:54:38,second,5.8666,Succ,in,left,right,799,897,1955,438,58,159.8068,337.283,512,731.4286,354.2727,79.2727,199.2727,319.2727,0.447214 0.447214 0.447214,120,966,2560,1440,799,897,249.8068,left,Train,13,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,14,27,3,30/03/2024,11:55:30,first,1.8065,Succ,out,left,right,795,555,2011,687,58,198.8375,357.4022,512,731.4286,353,78,198,318,0.447214 0.447214 0.447214,120,298,2560,1440,2011,687,87.4022,right,Novel,14,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,14.5,28,3,30/03/2024,11:55:34,second,3.4339,Succ,in,left,right,795,555,2011,687,58,198.8375,357.4022,512,731.4286,128.6364,213.6364,333.6364,93.6364,0.447214 0.447214 0.447214,120,565,2560,1440,795,555,288.8375,left,Novel,14,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,15,29,3,30/03/2024,11:56:31,first,2.056,Succ,in,right,right,1736,488,1971,959,58,333.0255,19.0991,512,731.4286,132,217,337,97,0.447214 0.447214 0.447214,120,339,2560,1440,1736,488,63.0255,right,Novel,15,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,15.5,30,3,30/03/2024,11:56:33,second,1.5848,Succ,out,right,right,1736,488,1971,959,58,333.0255,19.0991,512,731.4286,132.8182,217.8182,337.8182,97.8182,0.447214 0.447214 0.447214,120,260,2560,1440,1971,959,109.0991,right,Novel,15,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,16,31,3,30/03/2024,11:57:34,first,1.7208,Succ,out,right,right,1779,836,1983,517,58,13.0914,343.8617,512,731.4286,271,356,116,236,0.447214 0.447214 0.447214,120,283,2560,1440,1983,517,73.8617,right,Novel,16,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,16.5,32,3,30/03/2024,11:57:36,second,2.6394,Succ,in,right,right,1779,836,1983,517,58,13.0914,343.8617,512,731.4286,29.3636,114.3636,234.3636,354.3636,0.447214 0.447214 0.447214,120,434,2560,1440,1779,836,103.0914,right,Novel,16,4,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,17,33,4,30/03/2024,12:17:49,first,1.9819,Succ,out,left,left,854,436,566,561,58,213.6239,192.5245,512,731.4286,257,342,102,222,0.447214 0.447214 0.447214,120,324,2560,1440,566,561,282.5245,left,Novel,17,5,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,White,20,17.5,34,4,30/03/2024,12:17:52,second,3.2801,Succ,in,left,left,854,436,566,561,58,213.6239,192.5245,512,731.4286,57.4545,142.4545,262.4545,22.4545,0.447214 0.447214 0.447214,120,540,2560,1440,854,436,303.6239,left,Novel,17,5,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,18,35,4,30/03/2024,12:18:33,first,1.6798,Succ,in,right,left,1791,752,605,1003,58,3.6261,157.2717,512,731.4286,347,72,192,312,0.447214 0.447214 0.447214,120,277,2560,1440,1791,752,93.6261,right,Novel,18,5,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Red,20,18.5,36,4,30/03/2024,12:18:35,second,1.5768,Succ,out,right,left,1791,752,605,1003,58,3.6261,157.2717,512,731.4286,8.0909,93.0909,213.0909,333.0909,0.447214 0.447214 0.447214,120,259,2560,1440,605,1003,247.2717,left,Novel,18,5,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,19,37,4,30/03/2024,12:19:15,first,1.621,Succ,out,right,left,1785,803,666,1118,58,9.3843,147.0752,512,731.4286,271,356,116,236,0.447214 0.447214 0.447214,120,267,2560,1440,666,1118,237.0752,left,Novel,19,5,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Black,20,19.5,38,4,30/03/2024,12:19:16,second,1.3439,Succ,in,right,left,1785,803,666,1118,58,9.3843,147.0752,512,731.4286,185.7273,270.7273,30.7273,150.7273,0.447214 0.447214 0.447214,120,220,2560,1440,1785,803,99.3843,right,Novel,19,5,0,0,NA
24G30,2,5_Comparative_Experiment,Bio,Bio,20,20,39,4,30/03/2024,12:19:57,first,1.8093,Succ,out,left,right,770,674,2007,638,58,185.1205,353.5402,512,731.4286,233,318,78,198,0.447214 0.447214 0.447214,120,298,2560,1440,2007,638,83.5402,right,Train,20,5,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Black,20,1,1,0,04/04/2024,09:38:12,first,14.2058,Succ,out,left,left,800,898,549,735,58,159.6567,178.8406,512,731.4286,246,331,91,211,0.447214 0.447214 0.447214,120,2343,2560,1440,549,735,268.8406,left,Train,1,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Black,20,1.5,2,0,04/04/2024,09:38:31,second,19.2593,Succ,in,left,left,800,898,549,735,58,159.6567,178.8406,512,731.4286,42.5455,127.5455,247.5455,7.5455,0.447214 0.447214 0.447214,120,3176,2560,1440,800,898,249.6567,left,Train,1,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,White,20,2,3,0,04/04/2024,09:40:46,first,5.6679,Succ,out,left,right,768,724,1929,382,58,179.5349,332.4698,512,731.4286,191,276,36,156,0.447214 0.447214 0.447214,120,935,2560,1440,1929,382,62.4698,right,Novel,2,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,White,20,2.5,4,0,04/04/2024,09:41:31,second,45.0802,Succ,in,left,right,768,724,1929,382,58,179.5349,332.4698,512,731.4286,125,210,330,90,0.447214 0.447214 0.447214,120,7435,2560,1440,768,724,269.5349,left,Novel,2,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Bio,20,3,5,0,04/04/2024,09:44:07,first,NA,Fail,NA,left,left,775,633,584,944,58,189.798,162.1299,512,731.4286,227.3636,312.3636,72.3636,192.3636,0.447214 0.447214 0.447214,120,19708,2560,1440,NA,NA,NA,NA,Novel,3,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Bio,20,3.5,6,0,04/04/2024,09:44:07,second,NA,Fail,NA,left,left,775,633,584,944,58,189.798,162.1299,512,731.4286,35,120,240,360,0.447214 0.447214 0.447214,120,19708,2560,1440,NA,NA,NA,NA,Novel,3,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Red,20,4,7,0,04/04/2024,09:46:35,first,NA,Fail,NA,left,right,772,658,2009,778,58,186.9255,4.5361,512,731.4286,142.3636,227.3636,347.3636,107.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,4,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Red,20,4.5,8,0,04/04/2024,09:46:35,second,NA,Fail,NA,left,right,772,658,2009,778,58,186.9255,4.5361,512,731.4286,297,22,142,262,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,4,1,0,0,NA
24G31,3,5_Comparative_Experiment,Black,White,20,5,9,1,04/04/2024,10:08:50,first,7.9235,Succ,out,left,left,781,833,577,922,58,167.2215,163.9607,512,731.4286,175,260,20,140,0.447214 0.447214 0.447214,120,1307,2560,1440,577,922,253.9607,left,Novel,5,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,White,20,5.5,10,1,04/04/2024,10:08:57,second,6.7896,Succ,in,left,left,781,833,577,922,58,167.2215,163.9607,512,731.4286,216.5455,301.5455,61.5455,181.5455,0.447214 0.447214 0.447214,120,1119,2560,1440,781,833,257.2215,left,Novel,5,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Bio,20,6,11,1,04/04/2024,10:11:32,first,NA,Fail,NA,right,left,1711,443,549,741,58,327.2882,178.3492,512,731.4286,349.0909,74.0909,194.0909,314.0909,0.447214 0.447214 0.447214,120,19797,2560,1440,NA,NA,NA,NA,Novel,6,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Bio,20,6.5,12,1,04/04/2024,10:11:32,second,NA,Fail,NA,right,left,1711,443,549,741,58,327.2882,178.3492,512,731.4286,332,57,177,297,0.447214 0.447214 0.447214,120,19797,2560,1440,NA,NA,NA,NA,Novel,6,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Black,20,7,13,1,04/04/2024,10:12:38,first,14.4036,Succ,in,right,left,1788,780,554,628,58,6.7258,187.2446,512,731.4286,125,210,330,90,0.447214 0.447214 0.447214,120,2376,2560,1440,1788,780,96.7258,right,Train,7,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Black,20,7.5,14,1,04/04/2024,10:13:00,second,21.6306,Succ,out,right,left,1788,780,554,628,58,6.7258,187.2446,512,731.4286,175.9091,260.9091,20.9091,140.9091,0.447214 0.447214 0.447214,120,3567,2560,1440,554,628,277.2446,left,Train,7,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Red,20,8,15,1,04/04/2024,10:15:43,first,NA,Fail,NA,left,left,775,634,549,750,58,189.7057,177.6683,512,731.4286,80.3636,165.3636,285.3636,45.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,8,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Red,20,8.5,16,1,04/04/2024,10:15:43,second,NA,Fail,NA,left,left,775,634,549,750,58,189.7057,177.6683,512,731.4286,348,73,193,313,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,8,2,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Black,20,9,17,2,04/04/2024,10:54:06,first,9.0457,Succ,out,right,right,1755,530,2010,768,58,338.2263,3.7437,512,731.4286,185,270,30,150,0.447214 0.447214 0.447214,120,1492,2560,1440,2010,768,93.7437,right,Train,9,3,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Black,20,9.5,18,2,04/04/2024,10:54:10,second,4.389,Succ,in,right,right,1755,530,2010,768,58,338.2263,3.7437,512,731.4286,32.5455,117.5455,237.5455,357.5455,0.447214 0.447214 0.447214,120,723,2560,1440,1755,530,68.2263,right,Train,9,3,0,0,NA
24G31,3,5_Comparative_Experiment,Black,Bio,20,10,19,2,04/04/2024,10:56:44,first,NA,Fail,NA,right,left,1780,830,584,496,58,12.4359,197.7945,512,731.4286,312.3636,37.3636,157.3636,277.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,10,3,0,0,NA
